station,cluster,latitude,longitude,elevation,climate
GHCND:USS0020A09S,3,48.52,-120.74,1490.5,frozen snowy mountainous
GHCND:USS0020A12S,3,48.44,-120.92,1402.1,frozen snowy mountainous
GHCND:USS0020A23S,3,48.2,-120.92,1822.7,frozen snowy mountainous
GHCND:USS0020A41S,3,48.57,-120.78,1197.9,frozen snowy mountainous
GHCND:USS0020A46S,2,48.07,-120.85,893.1,very cold rainy midlands
GHCND:USS0020B02S,3,47.35,-120.68,1292.4,frozen snowy mountainous
GHCND:USS0020B07S,3,47.29,-120.37,1319.8,frozen snowy mountainous
GHCND:USS0020B11S,3,47.28,-120.49,1642.9,frozen snowy mountainous
GHCND:USS0020B24S,3,47.99,-120.57,1094.2,frozen snowy mountainous
GHCND:USS0020B25S,3,47.23,-120.29,1670.3,frozen snowy mountainous
GHCND:USS0020D01S,3,45.99,-120.68,1207.0,frozen snowy mountainous
GHCND:USS0021A01S,3,48.88,-121.26,1106.4,frozen snowy mountainous
GHCND:USS0021A09S,0,48.76,-121.7,1072.9,very cold snowy mountainous
GHCND:USS0021A31S,3,48.87,-121.79,1228.3,frozen snowy mountainous
GHCND:USS0021A32S,0,48.69,-121.91,926.6,very cold snowy mountainous
GHCND:USS0021A35S,2,48.98,-121.08,515.1,very cold rainy midlands
GHCND:USS0021A36S,0,48.82,-121.93,1514.9,very cold snowy mountainous
GHCND:USS0021B01S,3,47.75,-121.09,1204.0,frozen snowy mountainous
GHCND:USS0021B04S,3,47.54,-121.09,1045.5,frozen snowy mountainous
GHCND:USS0021B10S,3,47.27,-121.34,1173.5,frozen snowy mountainous
GHCND:USS0021B13S,3,47.02,-121.46,1767.8,frozen snowy mountainous
GHCND:USS0021B17S,0,47.3,-121.6,1161.3,very cold snowy mountainous
GHCND:USS0021B20S,0,47.33,-121.47,911.4,very cold snowy mountainous
GHCND:USS0021B21S,0,47.36,-121.57,890.0,very cold snowy mountainous
GHCND:USS0021B31S,3,47.16,-121.42,1414.3,frozen snowy mountainous
GHCND:USS0021B42S,0,47.28,-121.67,975.4,very cold snowy mountainous
GHCND:USS0021B48S,0,47.78,-121.7,1066.8,very cold snowy mountainous
GHCND:USS0021B50S,0,47.2,-121.78,1188.7,very cold snowy mountainous
GHCND:USS0021B51S,3,47.38,-121.06,1322.8,frozen snowy mountainous
GHCND:USS0021B55S,0,47.37,-121.44,1228.3,very cold snowy mountainous
GHCND:USS0021B59S,0,47.28,-121.47,984.5,very cold snowy mountainous
GHCND:USS0021B60S,0,47.68,-121.61,1008.9,very cold snowy mountainous
GHCND:USS0021B62S,3,47.07,-121.59,685.8,frozen snowy mountainous
GHCND:USS0021B63S,0,47.04,-121.94,1271.0,very cold snowy mountainous
GHCND:USS0021C10S,3,46.55,-121.17,1804.4,frozen snowy mountainous
GHCND:USS0021C13S,0,46.09,-121.76,1307.6,very cold snowy mountainous
GHCND:USS0021C14S,3,46.35,-121.51,1374.6,frozen snowy mountainous
GHCND:USS0021C17S,3,46.91,-121.48,1649.0,frozen snowy mountainous
GHCND:USS0021C20S,0,46.18,-121.93,1036.3,very cold snowy mountainous
GHCND:USS0021C26S,0,46.27,-121.96,1197.9,very cold snowy mountainous
GHCND:USS0021C28S,3,46.64,-121.38,1353.3,frozen snowy mountainous
GHCND:USS0021C35S,0,46.78,-121.75,1563.6,very cold snowy mountainous
GHCND:USS0021C38S,3,46.81,-121.33,1405.1,frozen snowy mountainous
GHCND:USS0021C39S,3,46.36,-121.08,1560.6,frozen snowy mountainous
GHCND:USS0021C40S,2,46.93,-121.95,963.2,very cold rainy midlands
GHCND:USS0021C41S,0,46.87,-121.53,1597.2,very cold snowy mountainous
GHCND:USS0021C43S,0,46.64,-121.83,1149.1,very cold snowy mountainous
GHCND:USS0021C44S,3,46.32,-121.94,1353.3,frozen snowy mountainous
GHCND:USS0022C09S,0,46.15,-122.15,1048.5,very cold snowy mountainous
GHCND:USS0022C10S,0,46.19,-122.25,1216.2,very cold snowy mountainous
GHCND:USS0022C12S,0,46.26,-122.18,1072.9,very cold snowy mountainous
GHCND:USS0022D01S,0,45.9,-122.22,762.0,very cold snowy mountainous
GHCND:USS0023B06S,3,47.76,-123.03,1207.0,frozen snowy mountainous
GHCND:USS0023B16S,3,47.87,-123.08,1222.2,frozen snowy mountainous
GHCND:USS0023B17S,3,47.94,-123.43,1527.0,frozen snowy mountainous
GHCND:USS0023B18S,0,47.71,-123.46,1484.4,very cold snowy mountainous
GHCND:USW00004136,2,47.4174,-117.5264,691.0,very cold rainy midlands
GHCND:USW00004205,1,48.16056,-122.15889,41.8,cold rainy costal
GHCND:USW00004223,1,48.5405,-121.446,124.1,cold rainy costal
GHCND:USW00024157,2,47.62168,-117.52796,717.7,very cold rainy midlands
GHCND:USW00024163,2,46.2695,-119.11816,122.1,very cold rainy midlands
GHCND:USW00024219,2,45.61901,-121.16571,71.2,very cold rainy midlands
GHCND:USW00024220,2,47.03376,-120.53135,532.5,very cold rainy midlands
GHCND:USW00024222,1,47.92322,-122.28308,167.1,cold rainy costal
GHCND:USW00024227,1,46.97371,-122.90493,60.9,cold rainy costal
GHCND:USW00024233,1,47.44467,-122.31442,112.5,cold rainy costal
GHCND:USW00024234,1,47.54554,-122.31475,7.6,cold rainy costal
GHCND:USW00024237,3,47.2767,-121.3372,1206.7,frozen snowy mountainous
GHCND:USW00024243,2,46.56398,-120.53488,321.0,very cold rainy midlands
GHCND:USW00094119,2,47.97416,-117.42921,672.0,very cold rainy midlands
GHCND:USW00094176,2,47.68575,-117.32141,594.6,very cold rainy midlands
GHCND:USW00094225,1,46.97288,-123.93074,4.5,cold rainy costal
GHCND:USW00094227,1,47.23842,-123.14147,84.2,cold rainy costal
GHCND:USW00094239,2,47.39746,-120.20124,377.5,very cold rainy midlands
GHCND:USW00094240,1,47.93695,-124.55757,56.4,cold rainy costal
GHCND:USW00094248,1,47.49513,-122.21442,5.5,cold rainy costal
GHCND:USW00094263,1,47.48333,-122.76667,135.3,cold rainy costal
GHCND:USW00094266,1,48.12194,-123.50662,83.2,cold rainy costal
GHCND:USW00094274,1,47.26744,-122.57623,88.4,cold rainy costal
GHCND:USW00094276,1,48.51998,-123.0264,34.2,cold rainy costal
GHCND:USW00094290,1,47.6872,-122.2553,18.3,cold rainy costal
GHCND:USW00094298,1,45.62102,-122.65421,6.6,cold rainy costal
